,date,factor_indicator,y,signal
2045,2021-08-23,2326.0,0,0.0
2046,2021-08-24,2166.0,1,1.0
2047,2021-08-25,2035.0,1,1.0
2048,2021-08-26,1754.0,1,1.0
2049,2021-08-27,1616.0,1,1.0
2050,2021-08-31,1685.0,1,0.0
2051,2021-09-01,1602.0,1,1.0
2052,2021-09-02,1690.0,1,0.0
2053,2021-09-03,1653.0,0,1.0
2054,2021-09-06,1527.0,0,0.0
2055,2021-09-07,1601.0,0,1.0
2056,2021-09-08,1683.0,0,0.0
2057,2021-09-09,1715.0,0,1.0
2058,2021-09-10,1861.0,0,0.0
2059,2021-09-13,2004.0,0,0.0
2060,2021-09-14,1825.0,1,0.0
2061,2021-09-15,1823.0,1,0.0
2062,2021-09-16,1653.0,1,1.0
2063,2021-09-17,1707.0,1,1.0
2064,2021-09-22,1847.0,1,0.0
2065,2021-09-23,2035.0,1,1.0
2066,2021-09-24,1776.0,1,0.0
2067,2021-09-27,1550.0,1,1.0
2068,2021-09-28,1403.0,1,0.0
2069,2021-09-29,1436.0,1,0.0
2070,2021-10-08,1381.0,1,0.0
2071,2021-10-11,1160.0,1,1.0
2072,2021-10-12,2834.0,0,1.0
2073,2021-10-13,2820.0,0,0.0
2074,2021-10-14,3271.0,1,1.0
2075,2021-10-15,3534.0,0,0.0
2076,2021-10-18,3203.0,0,0.0
2077,2021-10-19,3698.0,0,0.0
2078,2021-10-20,3748.0,0,0.0
2079,2021-10-21,3671.0,1,1.0
2080,2021-10-22,3221.0,1,0.0
2081,2021-10-25,3887.0,1,1.0
2082,2021-10-26,3550.0,0,0.0
2083,2021-10-27,3607.0,1,1.0
2084,2021-10-28,3612.0,1,1.0
2085,2021-10-29,3304.0,1,1.0
2086,2021-11-01,2833.0,1,1.0
2087,2021-11-02,4120.0,0,0.0
2088,2021-11-03,3558.0,0,0.0
2089,2021-11-04,3703.0,1,0.0
2090,2021-11-05,3480.0,1,0.0
2091,2021-11-08,3800.0,1,0.0
2092,2021-11-09,2565.0,1,1.0
2093,2021-11-10,2619.0,1,0.0
2094,2021-11-11,2438.0,1,0.0
2095,2021-11-12,2584.0,0,0.0
2096,2021-11-15,2574.0,1,1.0
2097,2021-11-16,2717.0,0,1.0
2098,2021-11-17,2830.0,0,1.0
2099,2021-11-18,2763.0,0,1.0
2100,2021-11-19,2540.0,0,1.0
2101,2021-11-22,2817.0,0,0.0
2102,2021-11-23,2595.0,0,1.0
2103,2021-11-24,2652.0,0,0.0
2104,2021-11-25,2672.0,0,0.0
2105,2021-11-26,2658.0,0,0.0
2106,2021-11-29,2646.0,0,0.0
2107,2021-11-30,3236.0,0,0.0
2108,2021-12-01,3210.0,0,0.0
2109,2021-12-02,3646.0,0,1.0
2110,2021-12-03,3742.0,0,0.0
2111,2021-12-06,3850.0,0,0.0
2112,2021-12-07,3717.0,1,0.0
2113,2021-12-08,3265.0,1,1.0
2114,2021-12-09,3287.0,1,1.0
2115,2021-12-10,3167.0,1,1.0
2116,2021-12-13,3179.0,1,1.0
2117,2021-12-14,3208.0,1,0.0
2118,2021-12-15,3157.0,1,1.0
2119,2021-12-16,3261.0,1,1.0
2120,2021-12-17,3279.0,1,1.0
2121,2021-12-20,2683.0,1,1.0
2122,2021-12-21,3155.0,1,1.0
2123,2021-12-22,3356.0,1,1.0
2124,2021-12-23,3077.0,1,0.0
2125,2021-12-24,2878.0,1,1.0
2126,2021-12-29,2851.0,1,0.0
2127,2021-12-30,2764.0,1,1.0
2128,2021-12-31,2300.0,1,0.0
2129,2022-01-04,2169.0,1,1.0
2130,2022-01-05,2669.0,1,0.0
2131,2022-01-06,2175.0,1,1.0
2132,2022-01-07,2255.0,1,0.0
2133,2022-01-10,2463.0,1,0.0
2134,2022-01-11,2357.0,1,1.0
2135,2022-01-12,2376.0,1,1.0
2136,2022-01-13,2209.0,1,1.0
2137,2022-01-14,1974.0,1,1.0
2138,2022-01-17,2087.0,1,1.0
2139,2022-01-18,1694.0,1,0.0
2140,2022-01-19,1808.0,1,1.0
2141,2022-01-20,1571.0,1,0.0
2142,2022-01-21,1165.0,1,1.0
2143,2022-01-24,1306.0,1,1.0
2144,2022-01-25,1596.0,1,1.0
2145,2022-01-26,1637.0,1,1.0
2146,2022-01-27,1615.0,1,1.0
2147,2022-01-28,1423.0,0,0.0
2148,2022-02-07,1519.0,0,0.0
2149,2022-02-08,820.0,0,1.0
2150,2022-02-09,1081.0,0,0.0
2151,2022-02-10,862.0,0,0.0
2152,2022-02-11,995.0,0,0.0
2153,2022-02-14,1114.0,0,0.0
2154,2022-02-15,1246.0,0,0.0
2155,2022-02-16,1615.0,0,1.0
2156,2022-02-17,1544.0,0,0.0
2157,2022-02-18,1694.0,0,0.0
2158,2022-02-21,1667.0,1,1.0
2159,2022-02-22,1397.0,0,0.0
2160,2022-02-23,1419.0,0,0.0
2161,2022-02-24,1432.0,0,0.0
2162,2022-02-25,1409.0,0,0.0
2163,2022-02-28,1739.0,1,0.0
2164,2022-03-01,1779.0,1,0.0
2165,2022-03-02,1655.0,1,1.0
2166,2022-03-03,1102.0,0,0.0
2167,2022-03-04,1766.0,0,1.0
2168,2022-03-07,1622.0,1,1.0
2169,2022-03-08,1975.0,1,1.0
2170,2022-03-09,1926.0,1,0.0
2171,2022-03-10,1803.0,0,0.0
2172,2022-03-11,1905.0,1,0.0
2173,2022-03-14,1951.0,1,0.0
2174,2022-03-15,1340.0,1,1.0
2175,2022-03-16,1660.0,1,1.0
2176,2022-03-17,1633.0,1,1.0
2177,2022-03-18,1463.0,1,1.0
2178,2022-03-21,1150.0,1,1.0
2179,2022-03-22,394.0,1,1.0
2180,2022-03-23,-90.0,1,0.0
2181,2022-03-24,-20.0,1,1.0
2182,2022-03-25,-44.0,0,0.0
2183,2022-03-28,-190.0,0,0.0
2184,2022-03-29,-919.0,0,0.0
2185,2022-03-30,-1285.0,0,0.0
2186,2022-03-31,-954.0,0,0.0
2187,2022-04-01,-1414.0,0,0.0
2188,2022-04-06,-915.0,0,0.0
2189,2022-04-07,-1192.0,0,0.0
2190,2022-04-08,-969.0,0,0.0
2191,2022-04-11,-684.0,0,0.0
2192,2022-04-12,-596.0,0,0.0
2193,2022-04-13,-989.0,0,0.0
2194,2022-04-14,-1625.0,0,0.0
2195,2022-04-19,-2333.0,1,1.0
2196,2022-04-20,-2612.0,1,1.0
2197,2022-04-21,-1850.0,1,1.0
2198,2022-04-22,-1964.0,0,0.0
2199,2022-04-25,-1908.0,0,0.0
2200,2022-04-26,-1627.0,1,1.0
2201,2022-04-27,-1600.0,1,1.0
2202,2022-04-28,-1731.0,1,1.0
2203,2022-04-29,-2471.0,0,1.0
2204,2022-05-05,-3486.0,0,0.0
2205,2022-05-06,-4702.0,0,0.0
2206,2022-05-09,-3707.0,0,0.0
2207,2022-05-10,-3088.0,1,0.0
2208,2022-05-11,-2995.0,1,1.0
2209,2022-05-12,-3002.0,0,0.0
2210,2022-05-13,-3080.0,0,0.0
2211,2022-05-16,-3415.0,0,0.0
2212,2022-05-17,-3396.0,0,0.0
2213,2022-05-18,-4274.0,0,0.0
2214,2022-05-19,-3922.0,0,0.0
2215,2022-05-20,-3351.0,0,0.0
2216,2022-05-23,-3909.0,0,0.0
2217,2022-05-24,-3100.0,0,0.0
2218,2022-05-25,-3241.0,0,0.0
2219,2022-05-26,-3117.0,0,0.0
2220,2022-05-27,-3240.0,0,0.0
2221,2022-05-30,-3081.0,0,0.0
2222,2022-05-31,-3068.0,1,1.0
2223,2022-06-01,-3136.0,0,0.0
2224,2022-06-06,-4357.0,0,0.0
2225,2022-06-07,-4380.0,0,0.0
2226,2022-06-08,-4337.0,0,0.0
2227,2022-06-09,-4354.0,0,0.0
2228,2022-06-10,-4992.0,0,0.0
2229,2022-06-13,-5879.0,0,0.0
2230,2022-06-14,-5642.0,0,0.0
2231,2022-06-15,-5770.0,0,0.0
2232,2022-06-16,-5442.0,0,0.0
2233,2022-06-17,-5532.0,0,0.0
2234,2022-06-20,-5886.0,0,0.0
2235,2022-06-21,-6205.0,0,0.0
2236,2022-06-22,-6574.0,0,0.0
2237,2022-06-23,-5735.0,0,0.0
2238,2022-06-24,-5035.0,0,0.0
2239,2022-06-27,-4465.0,1,0.0
2240,2022-06-28,-4538.0,0,0.0
2241,2022-06-29,-4129.0,0,0.0
2242,2022-06-30,-4031.0,0,0.0
2243,2022-07-01,-4625.0,0,0.0
2244,2022-07-04,-4856.0,0,0.0
2245,2022-07-05,-4740.0,0,0.0
2246,2022-07-06,-4748.0,0,0.0
2247,2022-07-07,-4239.0,0,0.0
2248,2022-07-08,-3619.0,0,0.0
2249,2022-07-11,-4161.0,0,0.0
2250,2022-07-12,-4814.0,0,0.0
2251,2022-07-13,-4690.0,0,0.0
2252,2022-07-14,-4054.0,1,0.0
2253,2022-07-15,-4337.0,1,0.0
2254,2022-07-18,-3671.0,1,0.0
2255,2022-07-19,-5053.0,0,0.0
2256,2022-07-20,-5402.0,1,0.0
2257,2022-07-21,-5501.0,0,0.0
2258,2022-07-22,-5731.0,0,0.0
2259,2022-07-25,-5417.0,0,0.0
2260,2022-07-26,-5202.0,0,0.0
2261,2022-07-27,-5179.0,0,0.0
2262,2022-07-28,-5650.0,0,0.0
2263,2022-07-29,-5817.0,0,0.0
2264,2022-08-01,-5914.0,0,0.0
2265,2022-08-02,-3108.0,1,0.0
2266,2022-08-03,-2810.0,1,1.0
2267,2022-08-04,-3070.0,1,1.0
2268,2022-08-05,-2995.0,1,1.0
2269,2022-08-08,-3031.0,1,0.0
2270,2022-08-09,-3303.0,1,0.0
2271,2022-08-10,-3174.0,1,0.0
2272,2022-08-11,-3757.0,1,0.0
2273,2022-08-12,-4059.0,1,0.0
2274,2022-08-15,-4627.0,1,0.0
2275,2022-08-16,-5239.0,0,0.0
2276,2022-08-17,-5888.0,0,0.0
2277,2022-08-18,-6274.0,0,0.0
2278,2022-08-19,-5705.0,1,0.0
2279,2022-08-22,-5748.0,1,0.0
2280,2022-08-23,-6263.0,0,0.0
2281,2022-08-24,-5938.0,0,0.0
2282,2022-08-25,-5623.0,0,0.0
2283,2022-08-26,-5903.0,0,0.0
2284,2022-08-30,-5892.0,0,0.0
2285,2022-08-31,-6377.0,0,0.0
2286,2022-09-01,-5601.0,0,0.0
2287,2022-09-02,-5883.0,0,0.0
2288,2022-09-05,-5064.0,1,0.0
2289,2022-09-06,-4345.0,1,0.0
2290,2022-09-07,-4366.0,0,0.0
2291,2022-09-08,-4462.0,0,0.0
2292,2022-09-09,-4191.0,0,0.0
2293,2022-09-13,-4591.0,0,0.0
2294,2022-09-14,-4959.0,0,0.0
2295,2022-09-15,-4493.0,0,0.0
2296,2022-09-16,-4514.0,0,0.0
2297,2022-09-20,-4525.0,0,0.0
2298,2022-09-21,-3496.0,0,0.0
2299,2022-09-22,-3079.0,0,0.0
2300,2022-09-23,-3637.0,0,0.0
2301,2022-09-26,-3502.0,0,0.0
2302,2022-09-27,-2955.0,0,1.0
2303,2022-09-28,-2314.0,0,1.0
2304,2022-09-29,-2265.0,0,1.0
2305,2022-10-10,-2353.0,0,1.0
2306,2022-10-12,-2015.0,0,0.0
2307,2022-10-14,-2457.0,0,1.0
2308,2022-10-18,-1529.0,0,1.0
2309,2022-10-20,-1265.0,0,0.0
2310,2022-10-24,-438.0,1,1.0
2311,2022-10-26,-634.0,1,0.0
2312,2022-10-28,-586.0,1,0.0
2313,2022-11-01,4.0,1,0.0
2314,2022-11-03,-174.0,1,1.0
2315,2022-11-07,-1392.0,1,0.0
2316,2022-11-09,-2739.0,0,1.0
2317,2022-11-11,-2870.0,1,1.0
2318,2022-11-15,-2809.0,1,1.0
2319,2022-11-17,-2685.0,1,1.0
2320,2022-11-21,-3213.0,1,0.0
2321,2022-11-23,-2683.0,1,1.0
2322,2022-11-24,-2531.0,1,1.0
2323,2022-11-28,-2598.0,1,1.0
2324,2022-11-30,-2172.0,1,1.0
2325,2022-12-02,-2329.0,1,1.0
2326,2022-12-06,-2865.0,1,1.0
2327,2022-12-08,-2725.0,1,1.0
2328,2022-12-12,-2355.0,1,1.0
2329,2022-12-14,-2113.0,1,0.0
2330,2022-12-16,-2177.0,1,1.0
2331,2022-12-20,-2032.0,1,0.0
2332,2022-12-22,-2548.0,1,1.0
2333,2022-12-28,-3242.0,1,0.0
2334,2023-01-03,-2429.0,1,1.0
2335,2023-01-05,-2054.0,1,0.0
2336,2023-01-09,-1593.0,1,1.0
2337,2023-01-11,-2312.0,1,1.0
2338,2023-01-13,-2004.0,1,0.0
2339,2023-01-17,-1522.0,1,1.0
2340,2023-01-19,-1549.0,0,1.0
2341,2023-01-30,-1855.0,0,1.0
2342,2023-02-01,-1653.0,0,1.0
2343,2023-02-03,-906.0,0,0.0
2344,2023-02-07,-923.0,0,0.0
2345,2023-02-08,-479.0,0,1.0
2346,2023-02-10,-836.0,0,0.0
2347,2023-02-14,-827.0,1,0.0
2348,2023-02-16,-1040.0,1,0.0
2349,2023-02-20,-713.0,0,0.0
2350,2023-02-22,-684.0,0,0.0
2351,2023-02-24,-598.0,0,0.0
2352,2023-02-28,-659.0,0,0.0
2353,2023-03-02,-1111.0,0,0.0
2354,2023-03-06,-1353.0,0,0.0
2355,2023-03-08,-958.0,0,0.0
2356,2023-03-10,-660.0,0,0.0
2357,2023-03-14,-587.0,0,0.0
